"","countyfips","statefip","year","anti_native.max","anti_native.sum"
"5267","071","06",2006,0,0
"5268","071","06",2007,0,0
"5269","071","06",2008,0,0
"5270","071","06",2009,0,0
"5271","071","06",2010,0,0
"5272","071","06",2011,0,0
"5273","071","06",2012,0,0
"5274","071","06",2013,0,0
"5275","071","06",2014,0,0
"5276","071","06",2015,0,0
"5277","071","06",2016,0,0
"5278","071","08",2007,0,0
"5279","071","08",2009,0,0
"5280","071","08",2010,0,0
"5281","071","08",2015,0,0
"5282","071","12",2005,0,0
"5283","071","12",2006,0,0
"5284","071","12",2007,0,0
"5285","071","12",2008,0,0
"5286","071","12",2010,0,0
"5287","071","12",2012,0,0
"5288","071","12",2014,0,0
"5289","071","12",2015,0,0
"5290","071","12",2016,0,0
"5291","071","18",2006,0,0
"5292","071","18",2007,0,0
"5293","071","18",2008,0,0
"5294","071","18",2011,0,0
"5295","071","18",2012,0,0
"5296","071","20",2008,0,0
"5297","071","20",2016,0,0
"5298","071","21",2012,0,0
"5299","071","22",2005,0,0
"5300","071","22",2007,0,0
"5301","071","22",2009,0,0
"5302","071","22",2012,0,0
"5303","071","22",2013,0,0
"5304","071","22",2014,0,0
"5305","071","22",2015,0,0
"5306","071","22",2016,0,0
"5307","071","26",2012,0,0
"5308","071","28",2012,0,0
"5309","071","29",2010,0,0
"5310","071","30",2010,0,0
"5311","071","36",2005,0,0
"5312","071","36",2007,0,0
"5313","071","36",2008,0,0
"5314","071","36",2009,0,0
"5315","071","36",2010,0,0
"5316","071","36",2011,0,0
"5317","071","36",2012,0,0
"5318","071","36",2013,0,0
"5319","071","36",2014,0,0
"5320","071","36",2015,0,0
"5321","071","36",2016,0,0
"5322","071","37",2005,0,0
"5323","071","37",2006,0,0
"5324","071","37",2008,0,0
"5325","071","37",2009,0,0
"5326","071","37",2010,0,0
"5327","071","37",2011,0,0
"5328","071","37",2012,0,0
"5329","071","37",2013,0,0
"5330","071","37",2014,0,0
"5331","071","37",2015,0,0
"5332","071","37",2016,0,0
"5333","071","38",2010,0,0
"5334","071","38",2012,0,0
"5335","071","38",2013,0,0
"5336","071","38",2014,1,1
"5337","071","38",2015,0,0
"5338","071","39",2016,0,0
"5339","071","40",2005,0,0
"5340","071","40",2006,1,1
"5341","071","40",2008,0,0
"5342","071","40",2009,0,0
"5343","071","40",2010,0,0
"5344","071","40",2013,0,0
"5345","071","41",2005,0,0
"5346","071","41",2006,0,0
"5347","071","41",2007,1,1
"5348","071","41",2008,0,0
"5349","071","41",2009,0,0
"5350","071","41",2010,0,0
"5351","071","41",2011,0,0
"5352","071","41",2013,0,0
"5353","071","41",2014,0,0
"5354","071","41",2016,0,0
"5355","071","42",2005,0,0
"5356","071","42",2006,0,0
"5357","071","42",2007,0,0
"5358","071","42",2009,0,0
"5359","071","42",2010,0,0
"5360","071","42",2011,0,0
"5361","071","42",2012,0,0
"5362","071","42",2013,0,0
"5363","071","42",2015,0,0
"5364","071","42",2016,0,0
"5365","071","45",2005,0,0
"5366","071","45",2010,0,0
"5367","071","46",2006,0,0
"5368","071","47",2005,0,0
"5369","071","47",2006,0,0
"5370","071","47",2007,0,0
"5371","071","47",2009,0,0
"5372","071","47",2014,0,0
"5373","071","47",2015,0,0
"5374","071","51",2008,0,0
"5375","071","51",2009,0,0
"5376","071","51",2014,0,0
"5377","071","53",2006,0,0
"5378","071","53",2007,0,0
"5379","071","53",2008,0,0
"5380","071","53",2009,0,0
"5381","071","53",2010,0,0
"5382","071","53",2011,0,0
"5383","071","53",2012,0,0
"5384","071","53",2014,1,2
"5385","071","53",2015,1,1
"5386","071","53",2016,0,0
"5387","071","55",2008,0,0
"5388","071","55",2009,1,1
"5389","071","55",2010,0,0
"5390","071","55",2011,1,1
"5391","071","55",2012,0,0
"5392","071","55",2013,0,0
"5393","071","55",2016,0,0
"5394","073","01",2007,0,0
"5395","073","01",2008,0,0
"5396","073","01",2009,0,0
"5397","073","01",2010,0,0
"5398","073","01",2011,0,0
"5399","073","01",2012,0,0
"5400","073","01",2013,0,0
"5401","073","01",2014,1,1
"5402","073","01",2015,0,0
"5403","073","01",2016,1,1
"5404","073","05",2007,0,0
"5405","073","06",2005,0,0
"5406","073","06",2006,1,1
"5407","073","06",2007,0,0
"5408","073","06",2008,0,0
"5409","073","06",2009,1,1
"5410","073","06",2010,0,0
"5411","073","06",2011,0,0
"5412","073","06",2012,0,0
"5413","073","06",2013,0,0
"5414","073","06",2014,0,0
"5415","073","06",2015,0,0
"5416","073","06",2016,0,0
"5417","073","08",2005,0,0
"5418","073","12",2005,0,0
"5419","073","12",2006,0,0
"5420","073","12",2008,0,0
"5421","073","12",2010,0,0
"5422","073","12",2012,0,0
"5423","073","12",2013,0,0
"5424","073","12",2015,0,0
"5425","073","17",2005,0,0
"5426","073","17",2012,0,0
"5427","073","17",2015,0,0
"5428","073","19",2011,0,0
"5429","073","20",2008,0,0
"5430","073","20",2013,0,0
"5431","073","20",2014,0,0
"5432","073","21",2005,0,0
"5433","073","21",2008,0,0
"5434","073","21",2009,0,0
"5435","073","21",2010,0,0
"5436","073","21",2011,0,0
"5437","073","21",2012,0,0
"5438","073","21",2013,0,0
"5439","073","21",2014,0,0
"5440","073","21",2015,0,0
"5441","073","21",2016,1,1
"5442","073","22",2005,0,0
"5443","073","22",2011,0,0
"5444","073","22",2015,0,0
"5445","073","26",2005,0,0
"5446","073","26",2007,0,0
"5447","073","26",2008,0,0
"5448","073","26",2009,0,0
"5449","073","26",2010,0,0
"5450","073","26",2012,0,0
"5451","073","26",2013,0,0
"5452","073","26",2014,0,0
"5453","073","26",2016,0,0
"5454","073","30",2009,0,0
"5455","073","30",2016,0,0
"5456","073","36",2008,1,1
"5457","073","36",2010,0,0
"5458","073","36",2011,0,0
"5459","073","36",2015,0,0
"5460","073","38",2012,0,0
"5461","073","40",2016,0,0
"5462","073","42",2008,0,0
"5463","073","42",2010,0,0
"5464","073","45",2006,0,0
"5465","073","45",2007,0,0
"5466","073","45",2008,0,0
"5467","073","45",2010,0,0
"5468","073","45",2011,0,0
"5469","073","45",2012,0,0
"5470","073","46",2016,0,0
"5471","073","47",2010,0,0
"5472","073","47",2013,0,0
"5473","073","48",2006,0,0
"5474","073","48",2009,0,0
"5475","073","48",2015,0,0
"5476","073","51",2005,0,0
"5477","073","51",2006,0,0
"5478","073","51",2007,0,0
"5479","073","51",2008,0,0
"5480","073","51",2012,0,0
"5481","073","51",2013,0,0
"5482","073","53",2005,0,0
"5483","073","53",2006,0,0
"5484","073","53",2008,0,0
"5485","073","53",2009,0,0
"5486","073","53",2010,0,0
"5487","073","53",2011,1,1
"5488","073","53",2012,0,0
"5489","073","53",2013,0,0
"5490","073","53",2014,1,1
"5491","073","53",2015,0,0
"5492","073","53",2016,0,0
"5493","073","55",2005,0,0
"5494","073","55",2006,0,0
"5495","073","55",2008,0,0
"5496","073","55",2009,0,0
"5497","073","55",2010,0,0
"5498","073","55",2011,0,0
"5499","073","55",2012,0,0
"5500","073","55",2013,0,0
"5501","075","05",2005,0,0
"5502","075","06",2005,0,0
"5503","075","06",2006,0,0
"5504","075","06",2007,0,0
"5505","075","06",2008,0,0
"5506","075","06",2009,0,0
"5507","075","06",2010,0,0
"5508","075","06",2011,0,0
"5509","075","06",2012,0,0
"5510","075","06",2013,0,0
"5511","075","06",2014,0,0
"5512","075","06",2015,0,0
"5513","075","06",2016,0,0
"5514","075","08",2006,0,0
"5515","075","08",2007,0,0
"5516","075","08",2011,0,0
"5517","075","08",2012,0,0
"5518","075","08",2013,0,0
"5519","075","08",2014,0,0
"5520","075","08",2015,0,0
"5521","075","08",2016,0,0
"5522","075","16",2005,0,0
"5523","075","16",2010,0,0
"5524","075","16",2013,0,0
"5525","075","16",2014,0,0
"5526","075","16",2016,0,0
"5527","075","17",2005,0,0
"5528","075","17",2006,0,0
"5529","075","21",2006,0,0
"5530","075","21",2009,0,0
"5531","075","21",2010,0,0
"5532","075","21",2011,0,0
"5533","075","21",2012,0,0
"5534","075","26",2005,0,0
"5535","075","26",2006,0,0
"5536","075","26",2008,0,0
"5537","075","26",2009,0,0
"5538","075","26",2010,0,0
"5539","075","26",2011,0,0
"5540","075","26",2012,0,0
"5541","075","26",2013,0,0
"5542","075","26",2014,0,0
"5543","075","26",2015,0,0
"5544","075","26",2016,0,0
"5545","075","36",2005,0,0
"5546","075","36",2006,0,0
"5547","075","36",2008,0,0
"5548","075","36",2009,0,0
"5549","075","36",2010,0,0
"5550","075","36",2011,0,0
"5551","075","36",2012,0,0
"5552","075","36",2013,0,0
"5553","075","36",2014,0,0
"5554","075","36",2015,0,0
"5555","075","36",2016,0,0
"5556","075","39",2007,0,0
"5557","075","39",2009,0,0
"5558","075","39",2011,0,0
"5559","075","40",2007,0,0
"5560","075","40",2014,0,0
"5561","075","40",2015,0,0
"5562","075","42",2005,0,0
"5563","075","45",2005,1,1
"5564","075","45",2006,0,0
"5565","075","45",2008,0,0
"5566","075","45",2009,0,0
"5567","075","45",2011,0,0
"5568","075","45",2012,0,0
"5569","075","45",2013,0,0
"5570","075","45",2014,0,0
"5571","075","45",2015,1,1
"5572","075","47",2010,0,0
"5573","075","47",2011,0,0
"5574","075","47",2012,0,0
"5575","075","51",2010,0,0
"5576","075","51",2014,0,0
"5577","075","51",2016,0,0
"5578","075","53",2005,0,0
"5579","075","53",2006,0,0
"5580","075","53",2007,0,0
"5581","075","53",2008,0,0
"5582","075","53",2009,1,1
"5583","075","53",2010,0,0
"5584","075","53",2011,0,0
"5585","075","53",2012,0,0
"5586","075","53",2013,1,1
"5587","075","53",2014,0,0
"5588","075","53",2015,0,0
"5589","075","53",2016,0,0
"5590","077","01",2013,0,0
"5591","077","01",2016,0,0
"5592","077","06",2005,0,0
"5593","077","06",2006,0,0
"5594","077","06",2007,0,0
"5595","077","06",2008,0,0
"5596","077","06",2009,0,0
"5597","077","06",2010,0,0
"5598","077","06",2011,0,0
"5599","077","06",2012,0,0
"5600","077","06",2013,0,0
"5601","077","06",2014,0,0
"5602","077","06",2015,0,0
"5603","077","06",2016,0,0
"5604","077","08",2005,0,0
"5605","077","08",2006,0,0
"5606","077","08",2007,0,0
"5607","077","08",2008,0,0
"5608","077","08",2009,0,0
"5609","077","08",2010,0,0
"5610","077","08",2011,0,0
"5611","077","08",2012,0,0
"5612","077","08",2013,0,0
"5613","077","08",2014,0,0
"5614","077","08",2015,0,0
"5615","077","08",2016,0,0
"5616","077","17",2005,0,0
"5617","077","17",2006,0,0
"5618","077","17",2013,0,0
"5619","077","17",2016,0,0
"5620","077","21",2014,0,0
"5621","077","26",2005,0,0
"5622","077","26",2006,0,0
"5623","077","26",2007,0,0
"5624","077","26",2008,0,0
"5625","077","26",2009,0,0
"5626","077","26",2010,0,0
"5627","077","26",2011,0,0
"5628","077","26",2012,0,0
"5629","077","26",2013,0,0
"5630","077","26",2014,0,0
"5631","077","26",2015,0,0
"5632","077","26",2016,1,1
"5633","077","29",2005,0,0
"5634","077","29",2006,0,0
"5635","077","29",2007,0,0
"5636","077","29",2008,1,1
"5637","077","29",2009,0,0
"5638","077","29",2010,0,0
"5639","077","29",2011,0,0
"5640","077","29",2012,0,0
"5641","077","29",2013,0,0
"5642","077","29",2014,0,0
"5643","077","29",2015,0,0
"5644","077","29",2016,0,0
"5645","077","30",2014,0,0
"5646","077","36",2009,0,0
"5647","077","36",2010,0,0
"5648","077","36",2011,0,0
"5649","077","36",2012,0,0
"5650","077","36",2013,0,0
"5651","077","36",2014,0,0
"5652","077","36",2015,0,0
"5653","077","36",2016,0,0
"5654","077","37",2007,0,0
"5655","077","37",2008,0,0
"5656","077","37",2010,0,0
"5657","077","37",2011,0,0
"5658","077","37",2013,0,0
"5659","077","37",2014,0,0
"5660","077","37",2015,0,0
"5661","077","38",2015,1,1
"5662","077","39",2006,0,0
"5663","077","39",2007,0,0
"5664","077","39",2008,0,0
"5665","077","39",2012,0,0
"5666","077","39",2013,0,0
"5667","077","40",2009,0,0
"5668","077","40",2012,0,0
"5669","077","42",2005,0,0
"5670","077","42",2006,0,0
"5671","077","42",2008,0,0
"5672","077","42",2012,0,0
"5673","077","42",2014,0,0
"5674","077","45",2005,0,0
"5675","077","45",2006,0,0
"5676","077","45",2008,0,0
"5677","077","45",2009,0,0
"5678","077","45",2010,0,0
"5679","077","45",2011,0,0
"5680","077","45",2012,0,0
"5681","077","45",2014,0,0
"5682","077","45",2015,0,0
"5683","077","45",2016,0,0
"5684","077","47",2007,0,0
"5685","077","47",2008,0,0
"5686","077","47",2009,0,0
"5687","077","47",2010,0,0
"5688","077","47",2011,0,0
"5689","077","47",2012,0,0
"5690","077","51",2006,0,0
"5691","077","51",2016,0,0
"5692","077","53",2006,0,0
"5693","077","53",2007,1,1
"5694","077","53",2008,0,0
"5695","077","53",2009,0,0
"5696","077","53",2010,0,0
"5697","077","53",2011,0,0
"5698","077","53",2012,0,0
"5699","077","53",2013,0,0
"5700","077","53",2014,0,0
"5701","077","53",2015,1,1
"5702","077","53",2016,1,2
"5703","077","54",2006,0,0
"5704","079","01",2011,0,0
"5705","079","05",2005,0,0
"5706","079","06",2005,0,0
"5707","079","06",2006,0,0
"5708","079","06",2007,0,0
"5709","079","06",2008,0,0
"5710","079","06",2009,0,0
"5711","079","06",2010,0,0
"5712","079","06",2011,0,0
"5713","079","06",2012,0,0
"5714","079","06",2013,0,0
"5715","079","06",2014,1,1
"5716","079","06",2015,0,0
"5717","079","06",2016,0,0
"5718","079","16",2011,0,0
"5719","079","16",2013,0,0
"5720","079","16",2015,0,0
"5721","079","20",2006,0,0
"5722","079","20",2008,0,0
"5723","079","20",2009,0,0
"5724","079","20",2012,0,0
"5725","079","20",2015,0,0
"5726","079","20",2016,0,0
"5727","079","21",2012,0,0
"5728","079","21",2016,0,0
"5729","079","22",2007,0,0
"5730","079","22",2008,0,0
"5731","079","26",2006,0,0
"5732","079","26",2007,0,0
"5733","079","27",2012,0,0
"5734","079","36",2005,0,0
"5735","079","36",2006,0,0
"5736","079","36",2012,0,0
"5737","079","36",2013,0,0
"5738","079","38",2008,0,0
"5739","079","38",2014,0,0
"5740","079","39",2008,0,0
"5741","079","39",2009,0,0
"5742","079","39",2013,0,0
"5743","079","39",2015,0,0
"5744","079","40",2005,0,0
"5745","079","40",2007,0,0
"5746","079","40",2010,0,0
"5747","079","40",2013,0,0
"5748","079","40",2016,0,0
"5749","079","42",2010,0,0
"5750","079","42",2012,0,0
"5751","079","42",2014,0,0
"5752","079","45",2005,1,1
"5753","079","45",2006,0,0
"5754","079","45",2007,0,0
"5755","079","45",2008,0,0
"5756","079","45",2009,0,0
"5757","079","45",2010,0,0
"5758","079","45",2011,0,0
"5759","079","45",2012,0,0
"5760","079","45",2013,0,0
"5761","079","45",2014,0,0
"5762","079","45",2015,0,0
"5763","079","46",2016,0,0
"5764","079","47",2005,0,0
"5765","079","47",2006,0,0
"5766","079","47",2007,0,0
"5767","079","47",2013,0,0
"5768","079","51",2006,0,0
"5769","079","51",2007,0,0
"5770","079","51",2008,0,0
"5771","079","51",2009,0,0
"5772","079","51",2014,0,0
"5773","079","54",2014,0,0
"5774","079","55",2005,1,3
"5775","079","55",2006,1,1
"5776","079","55",2007,0,0
"5777","079","55",2008,1,2
"5778","079","55",2009,0,0
"5779","079","55",2010,1,1
"5780","079","55",2011,1,4
"5781","079","55",2012,1,3
"5782","079","55",2013,0,0
"5783","079","55",2014,0,0
"5784","079","55",2015,1,1
"5785","079","55",2016,0,0
"5786","079",NA,2011,0,0
"5787","079",NA,2016,0,0
"5788","081","01",2007,0,0
"5789","081","01",2008,0,0
"5790","081","05",2005,0,0
"5791","081","06",2005,0,0
"5792","081","06",2006,0,0
"5793","081","06",2007,0,0
"5794","081","06",2008,0,0
"5795","081","06",2009,0,0
"5796","081","06",2010,0,0
"5797","081","06",2011,0,0
"5798","081","06",2012,0,0
"5799","081","06",2013,0,0
"5800","081","06",2014,0,0
"5801","081","06",2015,0,0
"5802","081","06",2016,0,0
"5803","081","08",2005,0,0
"5804","081","08",2006,0,0
"5805","081","08",2007,0,0
"5806","081","08",2008,0,0
"5807","081","08",2009,0,0
"5808","081","08",2011,0,0
"5809","081","08",2012,0,0
"5810","081","08",2015,0,0
"5811","081","12",2006,0,0
"5812","081","12",2007,0,0
"5813","081","12",2008,0,0
"5814","081","12",2009,0,0
"5815","081","12",2013,0,0
"5816","081","12",2014,0,0
"5817","081","16",2011,0,0
"5818","081","16",2014,0,0
"5819","081","18",2005,0,0
"5820","081","18",2007,0,0
"5821","081","18",2009,0,0
"5822","081","18",2010,0,0
"5823","081","18",2011,0,0
"5824","081","18",2012,0,0
"5825","081","18",2013,0,0
"5826","081","20",2006,0,0
"5827","081","21",2011,0,0
"5828","081","21",2014,0,0
"5829","081","26",2005,1,1
"5830","081","26",2006,1,1
"5831","081","26",2007,0,0
"5832","081","26",2008,1,1
"5833","081","26",2009,0,0
"5834","081","26",2010,0,0
"5835","081","26",2011,0,0
"5836","081","26",2012,1,1
"5837","081","26",2013,0,0
"5838","081","26",2014,0,0
"5839","081","26",2015,0,0
"5840","081","26",2016,0,0
"5841","081","30",2005,0,0
"5842","081","30",2006,0,0
"5843","081","30",2007,0,0
"5844","081","30",2009,0,0
"5845","081","30",2010,0,0
"5846","081","30",2011,0,0
"5847","081","30",2013,0,0
"5848","081","30",2015,0,0
"5849","081","37",2005,0,0
"5850","081","37",2006,0,0
"5851","081","37",2007,0,0
"5852","081","37",2008,0,0
"5853","081","37",2009,0,0
"5854","081","37",2010,0,0
"5855","081","37",2011,0,0
"5856","081","37",2012,0,0
"5857","081","37",2013,0,0
"5858","081","37",2014,0,0
"5859","081","37",2015,0,0
"5860","081","37",2016,0,0
"5861","081","38",2012,0,0
"5862","081","39",2006,0,0
"5863","081","39",2009,0,0
"5864","081","39",2012,0,0
"5865","081","39",2016,0,0
"5866","081","40",2007,0,0
"5867","081","40",2011,0,0
"5868","081","40",2015,0,0
"5869","081","40",2016,0,0
"5870","081","42",2005,0,0
"5871","081","45",2007,0,0
"5872","081","45",2012,0,0
"5873","081","45",2015,0,0
"5874","081","46",2007,0,0
"5875","081","46",2008,0,0
"5876","081","46",2009,0,0
"5877","081","46",2010,0,0
"5878","081","46",2014,0,0
"5879","081","46",2015,1,1
"5880","081","47",2008,0,0
"5881","081","47",2011,0,0
"5882","081","47",2013,1,1
"5883","081","47",2015,0,0
"5884","081","51",2007,0,0
"5885","081","54",2005,0,0
"5886","081","54",2006,0,0
"5887","081","54",2007,0,0
"5888","081","54",2008,0,0
"5889","081","54",2010,0,0
"5890","081","54",2011,0,0
"5891","081","54",2012,0,0
"5892","081","54",2013,0,0
"5893","081","54",2014,0,0
"5894","081","54",2016,0,0
"5895","081","55",2013,0,0
"5896","083","05",2005,0,0
"5897","083","06",2005,0,0
"5898","083","06",2006,0,0
"5899","083","06",2007,0,0
"5900","083","06",2008,0,0
"5901","083","06",2009,0,0
"5902","083","06",2010,0,0
"5903","083","06",2011,0,0
"5904","083","06",2012,0,0
"5905","083","06",2013,0,0
"5906","083","06",2014,0,0
"5907","083","06",2015,0,0
"5908","083","06",2016,0,0
"5909","083","08",2006,0,0
"5910","083","08",2007,1,1
"5911","083","08",2008,1,1
"5912","083","08",2010,0,0
"5913","083","08",2011,0,0
"5914","083","08",2013,1,1
"5915","083","08",2014,0,0
"5916","083","12",2005,0,0
"5917","083","12",2006,0,0
"5918","083","12",2009,0,0
"5919","083","12",2011,0,0
"5920","083","12",2012,0,0
"5921","083","12",2015,0,0
"5922","083","16",2007,0,0
"5923","083","16",2008,0,0
"5924","083","16",2009,0,0
"5925","083","16",2010,0,0
"5926","083","16",2011,0,0
"5927","083","16",2012,0,0
"5928","083","16",2013,0,0
"5929","083","16",2015,0,0
"5930","083","16",2016,0,0
"5931","083","18",2013,0,0
"5932","083","19",2014,0,0
"5933","083","21",2009,0,0
"5934","083","21",2010,0,0
"5935","083","21",2012,0,0
"5936","083","21",2014,0,0
"5937","083","21",2015,0,0
"5938","083","21",2016,0,0
"5939","083","26",2007,0,0
"5940","083","27",2007,0,0
"5941","083","27",2008,0,0
"5942","083","27",2009,0,0
"5943","083","27",2013,0,0
"5944","083","27",2014,0,0
"5945","083","29",2013,0,0
"5946","083","29",2014,0,0
"5947","083","30",2015,0,0
"5948","083","30",2016,0,0
"5949","083","36",2006,0,0
"5950","083","36",2008,0,0
"5951","083","36",2009,0,0
"5952","083","36",2010,0,0
"5953","083","36",2011,0,0
"5954","083","36",2012,0,0
"5955","083","36",2013,0,0
"5956","083","36",2015,0,0
"5957","083","37",2005,0,0
"5958","083","37",2010,0,0
"5959","083","37",2012,0,0
"5960","083","37",2014,0,0
"5961","083","37",2016,0,0
"5962","083","39",2012,0,0
"5963","083","39",2013,0,0
"5964","083","39",2014,0,0
"5965","083","39",2015,0,0
"5966","083","40",2005,0,0
"5967","083","40",2006,0,0
"5968","083","40",2007,0,0
"5969","083","40",2008,0,0
"5970","083","40",2009,0,0
"5971","083","40",2011,0,0
"5972","083","40",2012,0,0
"5973","083","45",2005,0,0
"5974","083","45",2006,0,0
"5975","083","45",2007,0,0
"5976","083","45",2008,0,0
"5977","083","45",2009,0,0
"5978","083","45",2010,0,0
"5979","083","45",2011,0,0
"5980","083","45",2012,0,0
"5981","083","45",2013,0,0
"5982","083","45",2014,0,0
"5983","083","45",2015,0,0
"5984","083","45",2016,0,0
"5985","083","46",2009,0,0
"5986","083","46",2010,0,0
"5987","083","46",2012,0,0
"5988","083","46",2014,0,0
"5989","083","54",2006,0,0
"5990","083","54",2008,0,0
"5991","083","54",2012,0,0
"5992","085","01",2008,0,0
"5993","085","05",2005,0,0
"5994","085","05",2008,0,0
"5995","085","05",2009,0,0
"5996","085","05",2010,0,0
"5997","085","05",2013,0,0
"5998","085","06",2005,0,0
"5999","085","06",2006,0,0
"6000","085","06",2007,0,0
"6001","085","06",2008,1,1
"6002","085","06",2009,1,1
"6003","085","06",2010,0,0
"6004","085","06",2011,0,0
"6005","085","06",2012,0,0
"6006","085","06",2013,0,0
"6007","085","06",2014,0,0
"6008","085","06",2015,0,0
"6009","085","06",2016,0,0
"6010","085","08",2006,0,0
"6011","085","08",2008,0,0
"6012","085","08",2009,1,1
"6013","085","08",2010,0,0
"6014","085","08",2011,0,0
"6015","085","08",2012,0,0
"6016","085","12",2008,0,0
"6017","085","12",2009,0,0
"6018","085","12",2010,0,0
"6019","085","12",2011,0,0
"6020","085","12",2012,0,0
"6021","085","16",2011,0,0
"6022","085","20",2005,0,0
"6023","085","20",2009,0,0
"6024","085","20",2014,0,0
"6025","085","21",2009,0,0
"6026","085","21",2010,0,0
"6027","085","21",2013,0,0
"6028","085","21",2015,0,0
"6029","085","26",2005,0,0
"6030","085","26",2006,0,0
"6031","085","27",2005,0,0
"6032","085","27",2007,0,0
"6033","085","27",2011,0,0
"6034","085","37",2006,0,0
"6035","085","37",2007,0,0
"6036","085","37",2008,0,0
"6037","085","37",2011,0,0
"6038","085","37",2012,0,0
"6039","085","37",2015,0,0
"6040","085","39",2008,0,0
"6041","085","39",2009,0,0
"6042","085","39",2010,0,0
"6043","085","39",2013,0,0
"6044","085","39",2015,0,0
"6045","085","42",2008,0,0
"6046","085","42",2014,0,0
"6047","085","45",2010,0,0
"6048","085","45",2012,0,0
"6049","085","45",2013,0,0
"6050","085","45",2014,0,0
"6051","085","45",2015,0,0
"6052","085","45",2016,0,0
"6053","085","48",2005,0,0
"6054","085","48",2006,0,0
"6055","085","48",2007,0,0
"6056","085","48",2008,0,0
"6057","085","48",2009,0,0
"6058","085","48",2010,0,0
"6059","085","48",2011,0,0
"6060","085","48",2012,0,0
"6061","085","48",2013,0,0
"6062","085","48",2014,0,0
"6063","085","48",2015,0,0
"6064","085","48",2016,0,0
"6065","085","51",2005,0,0
"6066","085","51",2006,0,0
"6067","085","51",2008,0,0
"6068","085","51",2015,0,0
"6069","085","51",2016,0,0
"6070","085","55",2005,0,0
"6071","085","55",2006,1,1
"6072","085","55",2007,0,0
"6073","085","55",2008,0,0
"6074","085","55",2009,0,0
"6075","085","55",2010,0,0
"6076","085","55",2011,1,1
"6077","085","55",2012,0,0
"6078","085","55",2013,0,0
"6079","085","55",2015,0,0
"6080","087","05",2005,0,0
"6081","087","05",2006,0,0
"6082","087","06",2005,0,0
"6083","087","06",2006,0,0
"6084","087","06",2007,0,0
"6085","087","06",2008,0,0
"6086","087","06",2009,0,0
"6087","087","06",2010,0,0
"6088","087","06",2011,0,0
"6089","087","06",2012,0,0
"6090","087","06",2013,0,0
"6091","087","06",2014,0,0
"6092","087","06",2015,0,0
"6093","087","06",2016,0,0
"6094","087","08",2008,0,0
"6095","087","08",2009,0,0
"6096","087","08",2011,0,0
"6097","087","08",2014,0,0
"6098","087","12",2005,0,0
"6099","087","12",2006,0,0
"6100","087","12",2007,0,0
"6101","087","12",2008,0,0
"6102","087","12",2009,0,0
"6103","087","12",2010,0,0
"6104","087","12",2011,0,0
"6105","087","12",2012,0,0
"6106","087","16",2005,0,0
"6107","087","19",2005,0,0
"6108","087","20",2005,0,0
"6109","087","20",2007,0,0
"6110","087","20",2011,0,0
"6111","087","20",2014,0,0
"6112","087","26",2006,0,0
"6113","087","26",2014,0,0
"6114","087","26",2015,0,0
"6115","087","26",2016,0,0
"6116","087","27",2013,0,0
"6117","087","30",2007,0,0
"6118","087","30",2012,0,0
"6119","087","30",2015,0,0
"6120","087","36",2005,0,0
"6121","087","36",2007,0,0
"6122","087","36",2008,0,0
"6123","087","36",2009,0,0
"6124","087","36",2010,0,0
"6125","087","36",2011,0,0
"6126","087","36",2012,0,0
"6127","087","36",2013,0,0
"6128","087","36",2014,0,0
"6129","087","36",2015,0,0
"6130","087","36",2016,0,0
"6131","087","37",2012,0,0
"6132","087","37",2014,0,0
"6133","087","38",2012,0,0
"6134","087","39",2009,0,0
"6135","087","39",2015,0,0
"6136","087","39",2016,0,0
"6137","087","40",2005,0,0
"6138","087","40",2011,0,0
"6139","087","40",2012,0,0
"6140","087","40",2013,0,0
"6141","087","40",2015,1,1
"6142","087","40",2016,0,0
"6143","087","42",2013,0,0
"6144","087","45",2005,0,0
"6145","087","45",2006,0,0
"6146","087","45",2007,0,0
"6147","087","45",2008,0,0
"6148","087","45",2010,0,0
"6149","087","45",2011,0,0
"6150","087","45",2013,0,0
"6151","087","45",2015,0,0
"6152","087","51",2005,0,0
"6153","087","51",2006,0,0
"6154","087","51",2007,0,0
"6155","087","51",2008,0,0
"6156","087","51",2009,0,0
"6157","087","51",2010,0,0
"6158","087","51",2011,0,0
"6159","087","51",2012,0,0
"6160","087","51",2013,0,0
"6161","087","51",2014,0,0
"6162","087","51",2015,0,0
"6163","087","51",2016,0,0
"6164","087","54",2007,0,0
"6165","087","55",2005,0,0
"6166","087","55",2006,0,0
"6167","087","55",2007,0,0
"6168","087","55",2008,0,0
"6169","087","55",2009,1,1
"6170","087","55",2010,0,0
"6171","087","55",2011,1,1
"6172","087","55",2012,0,0
"6173","087","55",2013,0,0
"6174","087","55",2014,0,0
"6175","087","55",2015,0,0
"6176","087","55",2016,0,0
"6177","089","01",2010,0,0
"6178","089","01",2011,0,0
"6179","089","05",2005,0,0
"6180","089","06",2005,0,0
"6181","089","06",2006,0,0
"6182","089","06",2007,0,0
"6183","089","06",2008,0,0
"6184","089","06",2009,0,0
"6185","089","06",2010,0,0
"6186","089","06",2011,0,0
"6187","089","06",2012,1,1
"6188","089","06",2013,0,0
"6189","089","06",2014,1,1
"6190","089","06",2015,0,0
"6191","089","06",2016,0,0
"6192","089","08",2006,0,0
"6193","089","08",2011,0,0
"6194","089","08",2012,0,0
"6195","089","08",2015,0,0
"6196","089","12",2005,0,0
"6197","089","13",2005,0,0
